Accuracy_SIFT,Specifity_SIFT,Recall_SIFT,Accuracy_POLYPHEN,Specifity_POLYPHEN,Recall_POLYPHEN,Accuracy_VC22,Specifity_VC22,Recall_VC22,TP_SIFT,TN_SIFT,FP_SIFT,FN_SIFT,TP_POLYPHEN,TN_POLYPHEN,FP_POLYPHEN,FN_POLYPHEN,TP_VC22,TN_VC22,FP_VC22,FN_VC22
0.8286,0.3958,0.8328,0.5475,0.7292,0.5458,0.9423,0.4375,0.9472,4129,19,29,829,2706,35,13,2252,4696,21,27,262
0.813,0.2292,0.8187,0.5384,0.7917,0.5359,0.9307,0.625,0.9336,4059,11,37,899,2657,38,10,2301,4629,30,18,329
0.8186,0.4167,0.8225,0.5352,0.75,0.5331,0.9349,0.5417,0.9387,4078,20,28,880,2643,36,12,2315,4654,26,22,304
0.832,0.3542,0.8366,0.5517,0.7292,0.55,0.9513,0.625,0.9544,4148,17,31,810,2727,35,13,2231,4732,30,18,226
0.8284,0.25,0.834,0.5358,0.6458,0.5347,0.9449,0.6667,0.9476,4135,12,36,823,2651,31,17,2307,4698,32,16,260
0.8294,0.375,0.8338,0.5533,0.7917,0.551,0.9509,0.625,0.954,4134,18,30,824,2732,38,10,2226,4730,30,18,228
0.8242,0.3125,0.8292,0.5527,0.8125,0.5502,0.9553,0.6667,0.958,4111,15,33,847,2728,39,9,2230,4750,32,16,208
0.8224,0.375,0.8267,0.5398,0.7708,0.5375,0.9533,0.5417,0.9572,4099,18,30,859,2665,37,11,2293,4746,26,22,212
0.8252,0.2917,0.8304,0.5445,0.75,0.5426,0.9465,0.4583,0.9512,4117,14,34,841,2690,36,12,2268,4716,22,26,242
0.8144,0.2083,0.8203,0.54,0.75,0.5379,0.9475,0.625,0.9506,4067,10,38,891,2667,36,12,2291,4713,30,18,245
0.8254,0.4375,0.8292,0.5495,0.7292,0.5478,0.9497,0.5,0.954,4111,21,27,847,2716,35,13,2242,4730,24,24,228
0.822,0.375,0.8263,0.5364,0.6667,0.5351,0.9449,0.6042,0.9482,4097,18,30,861,2653,32,16,2305,4701,29,19,257
0.8236,0.3542,0.8282,0.54,0.75,0.5379,0.9523,0.6042,0.9556,4106,17,31,852,2667,36,12,2291,4738,29,19,220
0.829,0.4583,0.8326,0.5491,0.7917,0.5468,0.9415,0.5208,0.9455,4128,22,26,830,2711,38,10,2247,4688,25,23,270
0.8298,0.4375,0.8336,0.5497,0.7917,0.5474,0.9343,0.7083,0.9365,4133,21,27,825,2714,38,10,2244,4643,34,14,315
0.8266,0.2292,0.8324,0.541,0.75,0.5389,0.9357,0.7083,0.9379,4127,11,37,831,2672,36,12,2286,4650,34,14,308
0.8276,0.2292,0.8334,0.532,0.75,0.5299,0.9602,0.5208,0.9645,4132,11,37,826,2627,36,12,2331,4782,25,23,176
0.818,0.375,0.8223,0.5386,0.7917,0.5361,0.9573,0.6042,0.9607,4077,18,30,881,2658,38,10,2300,4763,29,19,195
0.8144,0.375,0.8187,0.54,0.7292,0.5381,0.9531,0.6458,0.956,4059,18,30,899,2668,35,13,2290,4740,31,17,218
0.8182,0.3125,0.8231,0.5485,0.7917,0.5462,0.9533,0.5625,0.957,4081,15,33,877,2708,38,10,2250,4745,27,21,213
0.8292,0.375,0.8336,0.5447,0.8333,0.542,0.9507,0.5625,0.9544,4133,18,30,825,2687,40,8,2271,4732,27,21,226
0.8194,0.3542,0.8239,0.5294,0.7083,0.5276,0.9551,0.5833,0.9587,4085,17,31,873,2616,34,14,2342,4753,28,20,205
0.8232,0.4167,0.8271,0.536,0.7292,0.5341,0.9277,0.6875,0.93,4101,20,28,857,2648,35,13,2310,4611,33,15,347
0.8244,0.2708,0.8298,0.5561,0.7083,0.5547,0.9495,0.6667,0.9522,4114,13,35,844,2750,34,14,2208,4721,32,16,237
0.8236,0.4375,0.8273,0.5433,0.8542,0.5403,0.9533,0.6667,0.956,4102,21,27,856,2679,41,7,2279,4740,32,16,218
0.8244,0.3542,0.829,0.5447,0.7292,0.543,0.9513,0.6042,0.9546,4110,17,31,848,2692,35,13,2266,4733,29,19,225
0.8202,0.2917,0.8253,0.5406,0.625,0.5397,0.9337,0.4792,0.9381,4092,14,34,866,2676,30,18,2282,4651,23,25,307
0.8256,0.3958,0.8298,0.5505,0.75,0.5486,0.9307,0.7292,0.9326,4114,19,29,844,2720,36,12,2238,4624,35,13,334
0.8222,0.3958,0.8263,0.538,0.75,0.5359,0.9351,0.6042,0.9383,4097,19,29,861,2657,36,12,2301,4652,29,19,306
0.8142,0.25,0.8197,0.5445,0.7083,0.543,0.9317,0.6458,0.9344,4064,12,36,894,2692,34,14,2266,4633,31,17,325
0.8226,0.2917,0.8278,0.5314,0.7292,0.5294,0.9419,0.7292,0.9439,4104,14,34,854,2625,35,13,2333,4680,35,13,278
0.8244,0.4375,0.8282,0.5419,0.8125,0.5393,0.9449,0.6042,0.9482,4106,21,27,852,2674,39,9,2284,4701,29,19,257
0.817,0.3542,0.8215,0.5358,0.6875,0.5343,0.9423,0.5625,0.9459,4073,17,31,885,2649,33,15,2309,4690,27,21,268
0.8248,0.3125,0.8298,0.5489,0.6667,0.5478,0.9425,0.6042,0.9457,4114,15,33,844,2716,32,16,2242,4689,29,19,269
0.8134,0.3333,0.8181,0.5344,0.75,0.5323,0.9373,0.7292,0.9393,4056,16,32,902,2639,36,12,2319,4657,35,13,301
0.8172,0.3333,0.8219,0.5394,0.6875,0.5379,0.9311,0.7708,0.9326,4075,16,32,883,2667,33,15,2291,4624,37,11,334
0.8188,0.3958,0.8229,0.5384,0.8125,0.5357,0.9417,0.5,0.9459,4080,19,29,878,2656,39,9,2302,4690,24,24,268
0.8244,0.375,0.8288,0.5515,0.75,0.5496,0.9465,0.6458,0.9494,4109,18,30,849,2725,36,12,2233,4707,31,17,251
0.8266,0.4167,0.8306,0.5435,0.8542,0.5405,0.9411,0.5,0.9453,4118,20,28,840,2680,41,7,2278,4687,24,24,271
0.8324,0.2917,0.8376,0.5529,0.7917,0.5506,0.9489,0.6667,0.9516,4153,14,34,805,2730,38,10,2228,4718,32,16,240
0.8188,0.3958,0.8229,0.5441,0.8125,0.5415,0.9509,0.5417,0.9548,4080,19,29,878,2685,39,9,2273,4734,26,22,224
0.8276,0.1875,0.8338,0.5352,0.625,0.5343,0.9379,0.625,0.9409,4134,9,39,824,2649,30,18,2309,4665,30,18,293
0.8238,0.2917,0.829,0.5376,0.8125,0.5349,0.9467,0.5417,0.9506,4110,14,34,848,2652,39,9,2306,4713,26,22,245
0.8086,0.2083,0.8144,0.5346,0.7083,0.5329,0.9401,0.7292,0.9421,4038,10,38,920,2642,34,14,2316,4671,35,13,287
0.8266,0.5208,0.8296,0.5543,0.8958,0.551,0.9285,0.6875,0.9308,4113,25,23,845,2732,43,5,2226,4615,33,15,343
0.817,0.25,0.8225,0.5569,0.7292,0.5553,0.9571,0.6042,0.9605,4078,12,36,880,2753,35,13,2205,4762,29,19,196
0.8236,0.375,0.828,0.5433,0.7292,0.5415,0.9652,0.625,0.9685,4105,18,30,853,2685,35,13,2273,4802,30,18,156
0.8242,0.375,0.8286,0.5431,0.8333,0.5403,0.9624,0.625,0.9657,4108,18,30,850,2679,40,8,2279,4788,30,18,170
0.811,0.3333,0.8157,0.5396,0.7708,0.5373,0.9375,0.6875,0.9399,4044,16,32,914,2664,37,11,2294,4660,33,15,298
0.8226,0.3333,0.8273,0.5414,0.7917,0.5389,0.9513,0.6875,0.9538,4102,16,32,856,2672,38,10,2286,4729,33,15,229
0.8336,0.3958,0.8378,0.5445,0.7292,0.5428,0.9379,0.6667,0.9405,4154,19,29,804,2691,35,13,2267,4663,32,16,295
0.8216,0.4167,0.8255,0.5374,0.7917,0.5349,0.9317,0.7083,0.9338,4093,20,28,865,2652,38,10,2306,4630,34,14,328
0.8232,0.3958,0.8273,0.5396,0.7708,0.5373,0.9387,0.7708,0.9403,4102,19,29,856,2664,37,11,2294,4662,37,11,296
0.8224,0.3542,0.8269,0.5427,0.7708,0.5405,0.9399,0.6458,0.9427,4100,17,31,858,2680,37,11,2278,4674,31,17,284
0.8168,0.2708,0.8221,0.5408,0.7708,0.5385,0.9523,0.5625,0.956,4076,13,35,882,2670,37,11,2288,4740,27,21,218
0.8258,0.3542,0.8304,0.5384,0.6875,0.5369,0.9371,0.6042,0.9403,4117,17,31,841,2662,33,15,2296,4662,29,19,296
0.8204,0.3542,0.8249,0.5457,0.7917,0.5434,0.9457,0.7708,0.9474,4090,17,31,868,2694,38,10,2264,4697,37,11,261
0.8182,0.3125,0.8231,0.5348,0.7708,0.5325,0.9525,0.6667,0.9552,4081,15,33,877,2640,37,11,2318,4736,32,16,222
0.8242,0.3333,0.829,0.5471,0.7917,0.5448,0.9527,0.5833,0.9562,4110,16,32,848,2701,38,10,2257,4741,28,20,217
0.8288,0.3958,0.833,0.5567,0.7917,0.5545,0.9457,0.5625,0.9494,4130,19,29,828,2749,38,10,2209,4707,27,21,251
0.8168,0.375,0.8211,0.5427,0.7083,0.5411,0.9385,0.625,0.9415,4071,18,30,887,2683,34,14,2275,4668,30,18,290
