Clasificador,FeatureSelection,UnderSampling,Accuracy,Specifity,Recall,ROC_AUC,Precision,Kappa
DT7_BCDT14_RF8,7,0.5,0.702,0.501,0.705,0.603,0.989,0.022
BCDT14_RF8_BCDT15,3,0.05,0.772,0.426,0.777,0.602,0.988,0.039
DT7_BCDT14_RF8_ET1_BCDT15,3,0.1,0.718,0.481,0.722,0.602,0.988,0.031
BCDT14_RF8_ET1,3,0.15,0.689,0.511,0.692,0.602,0.988,0.027
BCDT14_ET1_BCDT15,3,0.3,0.693,0.508,0.696,0.602,0.989,0.023
DT7_BCDT14_RF8,5,0.5,0.698,0.504,0.701,0.602,0.989,0.022
BCDT14_RF8_ET1,6,0.05,0.885,0.31,0.895,0.602,0.988,0.055
DT7_RF8_ET1,7,0.25,0.781,0.418,0.787,0.602,0.988,0.029
DT7_BCDT14_RF8,7,0.3,0.767,0.432,0.772,0.602,0.988,0.028
DT7_RF8_BCDT15,7,0.3,0.704,0.498,0.707,0.602,0.989,0.022
RF8_ET1_BCDT15,7,0.3,0.745,0.455,0.75,0.602,0.988,0.025
DT7_ET1_BCDT15,3,0.1,0.687,0.512,0.69,0.601,0.988,0.024
BCDT14_ET1_BCDT15,3,0.1,0.716,0.482,0.72,0.601,0.988,0.03
DT7_BCDT14_RF8_ET1_BCDT15,3,0.3,0.688,0.511,0.691,0.601,0.989,0.022
DT7_RF8_ET1,3,0.3,0.687,0.513,0.69,0.601,0.989,0.021
DT7_BCDT14_ET1,3,0.4,0.696,0.502,0.699,0.601,0.989,0.021
DT7_BCDT14_ET1,4,0.5,0.699,0.5,0.702,0.601,0.989,0.021
DT7_ET1_BCDT15,3,0.15,0.661,0.538,0.663,0.6,0.989,0.022
BCDT14_RF8_ET1,3,0.25,0.757,0.438,0.762,0.6,0.988,0.027
DT7_ET1_BCDT15,3,0.3,0.651,0.548,0.652,0.6,0.989,0.019
DT7_BCDT14_RF8_ET1_BCDT15,4,0.4,0.684,0.513,0.687,0.6,0.989,0.02
DT7_BCDT14_ET1,4,0.4,0.689,0.508,0.692,0.6,0.989,0.021
RF8_ET1_BCDT15,4,0.4,0.675,0.523,0.677,0.6,0.989,0.02
DT7_ET1_BCDT15,5,0.5,0.631,0.567,0.633,0.6,0.989,0.018
BCDT14_RF8_ET1,7,0.05,0.889,0.302,0.898,0.6,0.988,0.056
BCDT14_RF8_ET1,7,0.25,0.82,0.374,0.827,0.6,0.988,0.034
DT7_BCDT14_ET1,3,0.05,0.737,0.457,0.741,0.599,0.988,0.029
DT7_RF8_BCDT15,3,0.1,0.694,0.501,0.697,0.599,0.988,0.025
BCDT14_RF8_BCDT15,3,0.25,0.749,0.443,0.754,0.599,0.988,0.025
DT7_BCDT14_RF8_ET1_BCDT15,3,0.4,0.692,0.502,0.695,0.599,0.989,0.02
DT7_RF8_ET1,4,0.4,0.678,0.518,0.68,0.599,0.989,0.02
DT7_BCDT14_RF8,4,0.5,0.695,0.5,0.698,0.599,0.989,0.021
BCDT14_RF8_BCDT15,7,0.3,0.765,0.427,0.77,0.599,0.988,0.027
DT7_BCDT14_RF8_ET1_BCDT15,3,0.15,0.682,0.512,0.685,0.598,0.988,0.025
RF8_ET1_BCDT15,7,0.5,0.68,0.514,0.682,0.598,0.989,0.019
DT7_BCDT14_ET1,3,0.1,0.713,0.479,0.716,0.597,0.988,0.028
DT7_RF8_BCDT15,3,0.3,0.654,0.538,0.655,0.597,0.989,0.018
BCDT14_ET1_BCDT15,3,0.4,0.698,0.492,0.702,0.597,0.988,0.02
DT7_ET1_BCDT15,4,0.4,0.66,0.532,0.662,0.597,0.989,0.018
DT7_BCDT14_BCDT15,3,0.3,0.658,0.531,0.66,0.596,0.989,0.018
BCDT14_RF8_ET1,7,0.5,0.705,0.483,0.709,0.596,0.988,0.021
BCDT14_RF8_BCDT15,4,0.4,0.689,0.499,0.692,0.595,0.988,0.02
DT7_BCDT14_RF8,3,0.05,0.762,0.421,0.768,0.594,0.988,0.034
BCDT14_RF8_BCDT15,3,0.1,0.724,0.461,0.728,0.594,0.988,0.029
DT7_BCDT14_ET1,3,0.3,0.691,0.494,0.694,0.594,0.988,0.021
DT7_BCDT14_RF8,3,0.4,0.687,0.498,0.69,0.594,0.988,0.019
DT7_BCDT14_BCDT15,3,0.1,0.681,0.504,0.683,0.593,0.988,0.022
DT7_RF8_BCDT15,3,0.15,0.66,0.525,0.662,0.593,0.988,0.02
DT7_BCDT14_RF8,3,0.25,0.749,0.432,0.754,0.593,0.988,0.024
DT7_BCDT14_ET1,3,0.15,0.684,0.498,0.687,0.592,0.988,0.023
BCDT14_RF8_BCDT15,3,0.4,0.692,0.489,0.695,0.592,0.988,0.019
RF8_ET1_BCDT15,3,0.5,0.647,0.536,0.649,0.592,0.988,0.017
DT7_BCDT14_RF8,4,0.4,0.69,0.49,0.693,0.592,0.988,0.019
DT7_RF8_BCDT15,4,0.5,0.651,0.531,0.653,0.592,0.988,0.017
DT7_BCDT14_RF8,3,0.1,0.719,0.458,0.723,0.591,0.988,0.027
DT7_BCDT14_BCDT15,3,0.15,0.657,0.523,0.659,0.591,0.988,0.019
BCDT14_RF8_BCDT15,3,0.15,0.678,0.501,0.681,0.591,0.988,0.022
DT7_ET1_BCDT15,3,0.4,0.671,0.507,0.674,0.591,0.988,0.017
DT7_RF8_ET1,3,0.5,0.65,0.53,0.652,0.591,0.988,0.017
DT7_BCDT14_BCDT15,4,0.4,0.661,0.519,0.663,0.591,0.988,0.017
BCDT14_RF8_ET1,4,0.4,0.693,0.486,0.696,0.591,0.988,0.019
BCDT14_RF8_ET1,7,0.3,0.775,0.401,0.781,0.591,0.988,0.025
DT7_RF8_ET1,2,0.05,0.695,0.482,0.699,0.59,0.988,0.031
RF8_ET1_BCDT15,2,0.05,0.701,0.475,0.704,0.59,0.988,0.034
BCDT14_RF8_BCDT15,3,0.3,0.699,0.479,0.702,0.59,0.988,0.02
DT7_ET1_BCDT15,4,0.5,0.645,0.533,0.647,0.59,0.988,0.016
BCDT14_RF8_ET1,3,0.3,0.704,0.471,0.707,0.589,0.988,0.02
DT7_BCDT14_BCDT15,3,0.4,0.666,0.508,0.669,0.589,0.988,0.017
DT7_BCDT14_RF8,3,0.3,0.696,0.476,0.699,0.588,0.988,0.019
DT7_RF8_BCDT15,3,0.4,0.666,0.507,0.669,0.588,0.988,0.016
DT7_BCDT14_BCDT15,4,0.5,0.659,0.515,0.661,0.588,0.988,0.017
RF8_ET1_BCDT15,2,0.15,0.65,0.521,0.652,0.587,0.988,0.02
DT7_BCDT14_BCDT15,5,0.5,0.654,0.518,0.656,0.587,0.988,0.017
DT7_RF8_ET1,2,0.1,0.634,0.536,0.636,0.586,0.988,0.019
RF8_ET1_BCDT15,2,0.25,0.621,0.549,0.622,0.586,0.988,0.018
BCDT14_ET1_BCDT15,3,0.5,0.667,0.501,0.67,0.586,0.988,0.017
DT7_RF8_BCDT15,5,0.5,0.638,0.533,0.64,0.586,0.988,0.016
BCDT14_RF8_ET1,2,0.05,0.699,0.467,0.703,0.585,0.988,0.031
RF8_ET1_BCDT15,2,0.1,0.633,0.535,0.635,0.585,0.988,0.019
DT7_ET1_BCDT15,2,0.15,0.642,0.525,0.644,0.585,0.988,0.018
DT7_RF8_BCDT15,4,0.4,0.657,0.511,0.66,0.585,0.988,0.016
DT7_BCDT14_RF8_ET1_BCDT15,2,0.25,0.629,0.537,0.631,0.584,0.988,0.019
DT7_RF8_ET1,2,0.25,0.622,0.545,0.623,0.584,0.988,0.018
DT7_ET1_BCDT15,2,0.25,0.607,0.56,0.608,0.584,0.988,0.017
DT7_BCDT14_RF8,3,0.15,0.678,0.487,0.681,0.584,0.988,0.02
DT7_BCDT14_RF8_ET1_BCDT15,3,0.5,0.655,0.511,0.658,0.584,0.988,0.016
BCDT14_RF8_ET1,3,0.5,0.673,0.492,0.676,0.584,0.988,0.017
DT7_BCDT14_RF8_ET1_BCDT15,2,0.05,0.685,0.479,0.688,0.583,0.988,0.025
DT7_BCDT14_ET1,2,0.1,0.627,0.537,0.628,0.583,0.988,0.017
DT7_RF8_ET1,2,0.15,0.651,0.513,0.653,0.583,0.988,0.019
BCDT14_RF8_ET1,2,0.1,0.638,0.524,0.64,0.582,0.988,0.018
DT7_RF8_BCDT15,2,0.15,0.643,0.519,0.645,0.582,0.988,0.017
BCDT14_ET1_BCDT15,2,0.15,0.649,0.513,0.651,0.582,0.988,0.019
DT7_RF8_BCDT15,2,0.25,0.614,0.549,0.615,0.582,0.988,0.017
DT7_BCDT14_ET1,3,0.5,0.667,0.494,0.67,0.582,0.988,0.016
DT7_BCDT14_ET1,2,0.05,0.675,0.485,0.678,0.581,0.988,0.022
DT7_RF8_BCDT15,2,0.05,0.676,0.483,0.679,0.581,0.988,0.023
BCDT14_ET1_BCDT15,2,0.05,0.68,0.479,0.683,0.581,0.988,0.023
DT7_BCDT14_RF8_ET1_BCDT15,2,0.1,0.631,0.53,0.632,0.581,0.988,0.017
BCDT14_ET1_BCDT15,2,0.1,0.629,0.532,0.63,0.581,0.988,0.016
DT7_BCDT14_RF8_ET1_BCDT15,2,0.15,0.652,0.508,0.654,0.581,0.988,0.018
DT7_BCDT14_ET1,2,0.25,0.625,0.535,0.627,0.581,0.988,0.018
BCDT14_ET1_BCDT15,2,0.25,0.623,0.538,0.624,0.581,0.988,0.018
DT7_ET1_BCDT15,2,0.05,0.671,0.486,0.674,0.58,0.988,0.021
BCDT14_RF8_ET1,2,0.25,0.633,0.525,0.635,0.58,0.988,0.018
DT7_BCDT14_RF8,2,0.1,0.634,0.523,0.636,0.579,0.988,0.017
DT7_BCDT14_BCDT15,2,0.1,0.618,0.538,0.62,0.579,0.988,0.014
DT7_RF8_BCDT15,2,0.1,0.62,0.537,0.622,0.579,0.988,0.015
BCDT14_RF8_BCDT15,2,0.1,0.637,0.519,0.639,0.579,0.988,0.017
DT7_BCDT14_BCDT15,2,0.25,0.619,0.537,0.621,0.579,0.988,0.017
BCDT14_RF8_BCDT15,2,0.05,0.693,0.458,0.697,0.578,0.987,0.026
DT7_ET1_BCDT15,2,0.1,0.619,0.536,0.62,0.578,0.988,0.014
DT7_BCDT14_RF8,2,0.25,0.633,0.521,0.635,0.578,0.988,0.018
DT7_BCDT14_RF8,2,0.05,0.688,0.462,0.691,0.577,0.987,0.023
DT7_BCDT14_BCDT15,2,0.15,0.641,0.512,0.643,0.577,0.988,0.015
BCDT14_RF8_ET1,2,0.15,0.654,0.496,0.657,0.577,0.988,0.018
BCDT14_RF8_BCDT15,2,0.15,0.653,0.495,0.656,0.576,0.988,0.017
DT7_BCDT14_ET1,2,0.15,0.648,0.5,0.65,0.575,0.988,0.017
BCDT14_RF8_BCDT15,2,0.25,0.634,0.514,0.636,0.575,0.988,0.017
DT7_RF8_BCDT15,3,0.5,0.614,0.535,0.615,0.575,0.988,0.013
BCDT14_RF8_BCDT15,3,0.5,0.663,0.481,0.666,0.574,0.988,0.014
DT7_ET1_BCDT15,3,0.5,0.615,0.531,0.616,0.573,0.988,0.012
DT7_BCDT14_BCDT15,2,0.05,0.671,0.47,0.674,0.572,0.987,0.018
DT7_BCDT14_RF8,2,0.15,0.653,0.488,0.655,0.572,0.987,0.016
BCDT14_RF8_ET1,2,0.5,0.64,0.501,0.642,0.572,0.988,0.012
DT7_RF8_ET1,2,0.5,0.618,0.523,0.62,0.571,0.988,0.011
DT7_BCDT14_ET1,2,0.5,0.62,0.518,0.622,0.57,0.988,0.011
BCDT14_ET1_BCDT15,2,0.5,0.622,0.517,0.624,0.57,0.988,0.011
RF8_ET1_BCDT15,2,0.5,0.621,0.518,0.623,0.57,0.988,0.011
DT7_BCDT14_RF8_ET1_BCDT15,2,0.5,0.618,0.519,0.619,0.569,0.988,0.011
DT7_BCDT14_RF8,3,0.5,0.663,0.473,0.666,0.569,0.987,0.013
DT7_BCDT14_RF8,2,0.5,0.632,0.501,0.634,0.568,0.987,0.011
DT7_BCDT14_BCDT15,3,0.5,0.618,0.514,0.62,0.567,0.987,0.011
DT7_BCDT14_BCDT15,2,0.5,0.6,0.53,0.601,0.566,0.988,0.009
BCDT14_RF8_BCDT15,2,0.5,0.633,0.498,0.635,0.566,0.987,0.011
DT7_RF8_BCDT15,2,0.5,0.6,0.526,0.601,0.564,0.988,0.009
DT7_ET1_BCDT15,2,0.5,0.597,0.531,0.598,0.564,0.988,0.009
BCDT14_ET1_BCDT15,2,0.3,0.618,0.501,0.62,0.561,0.987,0.011
DT7_RF8_ET1,2,0.3,0.622,0.495,0.624,0.56,0.987,0.011
RF8_ET1_BCDT15,2,0.3,0.618,0.499,0.62,0.56,0.987,0.011
DT7_BCDT14_RF8_ET1_BCDT15,2,0.4,0.582,0.537,0.582,0.56,0.987,0.009
DT7_RF8_ET1,2,0.4,0.582,0.537,0.582,0.56,0.987,0.009
DT7_RF8_BCDT15,2,0.4,0.582,0.537,0.583,0.56,0.987,0.009
DT7_ET1_BCDT15,2,0.4,0.582,0.537,0.583,0.56,0.987,0.009
BCDT14_ET1_BCDT15,2,0.4,0.582,0.537,0.583,0.56,0.987,0.009
RF8_ET1_BCDT15,2,0.4,0.581,0.537,0.582,0.56,0.987,0.009
DT7_BCDT14_ET1,2,0.4,0.582,0.536,0.583,0.559,0.987,0.009
DT7_BCDT14_BCDT15,2,0.4,0.582,0.536,0.583,0.559,0.987,0.009
DT7_BCDT14_ET1,2,0.3,0.623,0.492,0.625,0.558,0.987,0.011
BCDT14_RF8_ET1,2,0.3,0.619,0.495,0.621,0.558,0.987,0.011
DT7_BCDT14_RF8,2,0.4,0.58,0.535,0.581,0.558,0.987,0.009
BCDT14_RF8_ET1,2,0.4,0.58,0.536,0.581,0.558,0.987,0.009
BCDT14_RF8_BCDT15,2,0.4,0.58,0.536,0.581,0.558,0.987,0.009
DT7_BCDT14_RF8_ET1_BCDT15,2,0.3,0.62,0.493,0.622,0.557,0.987,0.011
DT7_ET1_BCDT15,2,0.3,0.614,0.494,0.615,0.555,0.987,0.01
DT7_BCDT14_RF8,2,0.3,0.62,0.485,0.623,0.554,0.987,0.01
BCDT14_RF8_BCDT15,2,0.3,0.616,0.49,0.618,0.554,0.987,0.01
DT7_BCDT14_BCDT15,2,0.3,0.616,0.487,0.618,0.553,0.987,0.009
DT7_RF8_BCDT15,2,0.3,0.613,0.49,0.615,0.553,0.987,0.009
