Accuracy_SIFT,Specifity_SIFT,Recall_SIFT,Accuracy_POLYPHEN,Specifity_POLYPHEN,Recall_POLYPHEN,Accuracy_VC22,Specifity_VC22,Recall_VC22,TP_SIFT,TN_SIFT,FP_SIFT,FN_SIFT,TP_POLYPHEN,TN_POLYPHEN,FP_POLYPHEN,FN_POLYPHEN,TP_VC22,TN_VC22,FP_VC22,FN_VC22
0.8132,0.375,0.8175,0.5392,0.7708,0.5369,0.8406,0.5833,0.8431,4053,18,30,905,2662,37,11,2296,4180,28,20,778
0.8298,0.4375,0.8336,0.5336,0.8125,0.5309,0.857,0.6667,0.8588,4133,21,27,825,2632,39,9,2326,4258,32,16,700
0.8222,0.3333,0.8269,0.5358,0.6875,0.5343,0.8086,0.6667,0.81,4100,16,32,858,2649,33,15,2309,4016,32,16,942
0.8144,0.3542,0.8189,0.5386,0.8125,0.5359,0.8528,0.6875,0.8544,4060,17,31,898,2657,39,9,2301,4236,33,15,722
0.8102,0.2708,0.8154,0.5368,0.75,0.5347,0.8396,0.625,0.8417,4043,13,35,915,2651,36,12,2307,4173,30,18,785
0.8252,0.2917,0.8304,0.5553,0.7708,0.5532,0.8304,0.7083,0.8316,4117,14,34,841,2743,37,11,2215,4123,34,14,835
0.8234,0.2917,0.8286,0.5535,0.7083,0.552,0.8264,0.5833,0.8288,4108,14,34,850,2737,34,14,2221,4109,28,20,849
0.8214,0.2917,0.8265,0.5479,0.7708,0.5458,0.8386,0.7708,0.8392,4098,14,34,860,2706,37,11,2252,4161,37,11,797
0.827,0.3958,0.8312,0.5515,0.7708,0.5494,0.8422,0.625,0.8443,4121,19,29,837,2724,37,11,2234,4186,30,18,772
0.8246,0.3542,0.8292,0.5437,0.75,0.5418,0.858,0.6458,0.86,4111,17,31,847,2686,36,12,2272,4264,31,17,694
0.8204,0.3958,0.8245,0.5451,0.875,0.542,0.843,0.6667,0.8447,4088,19,29,870,2687,42,6,2271,4188,32,16,770
0.8172,0.2708,0.8225,0.5435,0.7292,0.5418,0.843,0.625,0.8451,4078,13,35,880,2686,35,13,2272,4190,30,18,768
0.818,0.2917,0.8231,0.5398,0.7083,0.5381,0.838,0.5417,0.8409,4081,14,34,877,2668,34,14,2290,4169,26,22,789
0.8208,0.3125,0.8257,0.532,0.75,0.5299,0.8052,0.75,0.8058,4094,15,33,864,2627,36,12,2331,3995,36,12,963
0.8258,0.3333,0.8306,0.5435,0.7083,0.542,0.8452,0.5417,0.8481,4118,16,32,840,2687,34,14,2271,4205,26,22,753
0.824,0.3125,0.829,0.5571,0.875,0.5541,0.83,0.5,0.8332,4110,15,33,848,2747,42,6,2211,4131,24,24,827
0.8196,0.4167,0.8235,0.5435,0.7708,0.5413,0.8682,0.6875,0.8699,4083,20,28,875,2684,37,11,2274,4313,33,15,645
0.8264,0.4167,0.8304,0.5408,0.7708,0.5385,0.8478,0.5833,0.8503,4117,20,28,841,2670,37,11,2288,4216,28,20,742
0.8096,0.375,0.8138,0.5412,0.75,0.5391,0.809,0.5208,0.8118,4035,18,30,923,2673,36,12,2285,4025,25,23,933
0.8258,0.4167,0.8298,0.5437,0.8542,0.5407,0.829,0.5625,0.8316,4114,20,28,844,2681,41,7,2277,4123,27,21,835
0.8196,0.3958,0.8237,0.5487,0.7292,0.547,0.848,0.4583,0.8518,4084,19,29,874,2712,35,13,2246,4223,22,26,735
0.8196,0.3333,0.8243,0.5402,0.75,0.5381,0.8414,0.6875,0.8429,4087,16,32,871,2668,36,12,2290,4179,33,15,779
0.8254,0.3542,0.83,0.5439,0.7708,0.5418,0.8458,0.7292,0.8469,4115,17,31,843,2686,37,11,2272,4199,35,13,759
0.823,0.4167,0.8269,0.5467,0.7917,0.5444,0.813,0.6875,0.8142,4100,20,28,858,2699,38,10,2259,4037,33,15,921
0.8274,0.375,0.8318,0.534,0.7708,0.5317,0.8124,0.75,0.813,4124,18,30,834,2636,37,11,2322,4031,36,12,927
0.8264,0.2708,0.8318,0.5457,0.7917,0.5434,0.8518,0.6458,0.8538,4124,13,35,834,2694,38,10,2264,4233,31,17,725
0.8278,0.4375,0.8316,0.5427,0.7917,0.5403,0.848,0.6458,0.8499,4123,21,27,835,2679,38,10,2279,4214,31,17,744
0.8222,0.2917,0.8273,0.5412,0.7292,0.5393,0.8318,0.7917,0.8322,4102,14,34,856,2674,35,13,2284,4126,38,10,832
0.8118,0.3333,0.8165,0.5354,0.6667,0.5341,0.8392,0.5833,0.8417,4048,16,32,910,2648,32,16,2310,4173,28,20,785
0.82,0.2917,0.8251,0.5404,0.75,0.5383,0.8771,0.7083,0.8788,4091,14,34,867,2669,36,12,2289,4357,34,14,601
0.8346,0.3125,0.8397,0.5453,0.6875,0.544,0.8188,0.5417,0.8215,4163,15,33,795,2697,33,15,2261,4073,26,22,885
0.8242,0.2708,0.8296,0.5465,0.7292,0.5448,0.846,0.625,0.8481,4113,13,35,845,2701,35,13,2257,4205,30,18,753
0.8232,0.375,0.8276,0.5497,0.8125,0.5472,0.8344,0.5625,0.837,4103,18,30,855,2713,39,9,2245,4150,27,21,808
0.8234,0.3542,0.828,0.5443,0.8333,0.5415,0.8374,0.6667,0.839,4105,17,31,853,2685,40,8,2273,4160,32,16,798
0.8284,0.3542,0.833,0.5374,0.7708,0.5351,0.8334,0.6875,0.8348,4130,17,31,828,2653,37,11,2305,4139,33,15,819
0.8236,0.4792,0.8269,0.5455,0.8125,0.543,0.8248,0.6667,0.8263,4100,23,25,858,2692,39,9,2266,4097,32,16,861
0.827,0.3958,0.8312,0.5505,0.7708,0.5484,0.8472,0.7083,0.8485,4121,19,29,837,2719,37,11,2239,4207,34,14,751
0.8208,0.2917,0.8259,0.5451,0.7708,0.543,0.8248,0.6667,0.8263,4095,14,34,863,2692,37,11,2266,4097,32,16,861
0.821,0.3542,0.8255,0.5475,0.7708,0.5454,0.8562,0.625,0.8584,4093,17,31,865,2704,37,11,2254,4256,30,18,702
0.8136,0.3958,0.8177,0.5433,0.75,0.5413,0.8226,0.5417,0.8253,4054,19,29,904,2684,36,12,2274,4092,26,22,866
0.824,0.3125,0.829,0.5453,0.8333,0.5426,0.8116,0.7708,0.812,4110,15,33,848,2690,40,8,2268,4026,37,11,932
0.821,0.3958,0.8251,0.5388,0.875,0.5355,0.8586,0.7708,0.8594,4091,19,29,867,2655,42,6,2303,4261,37,11,697
0.8212,0.375,0.8255,0.5406,0.7083,0.5389,0.8316,0.6458,0.8334,4093,18,30,865,2672,34,14,2286,4132,31,17,826
0.8162,0.3333,0.8209,0.5356,0.6875,0.5341,0.8254,0.625,0.8273,4070,16,32,888,2648,33,15,2310,4102,30,18,856
0.8242,0.4583,0.8278,0.5513,0.7917,0.549,0.8674,0.5833,0.8701,4104,22,26,854,2722,38,10,2236,4314,28,20,644
0.824,0.375,0.8284,0.5485,0.7917,0.5462,0.8336,0.5833,0.836,4107,18,30,851,2708,38,10,2250,4145,28,20,813
0.8196,0.2917,0.8247,0.5376,0.7083,0.5359,0.8294,0.625,0.8314,4089,14,34,869,2657,34,14,2301,4122,30,18,836
0.8256,0.4375,0.8294,0.5366,0.8125,0.5339,0.8038,0.6875,0.805,4112,21,27,846,2647,39,9,2311,3991,33,15,967
0.8198,0.2917,0.8249,0.5382,0.75,0.5361,0.8316,0.6875,0.833,4090,14,34,868,2658,36,12,2300,4130,33,15,828
0.8248,0.4167,0.8288,0.5521,0.8125,0.5496,0.8422,0.5625,0.8449,4109,20,28,849,2725,39,9,2233,4189,27,21,769
0.8172,0.4375,0.8209,0.5338,0.7917,0.5313,0.8656,0.625,0.8679,4070,21,27,888,2634,38,10,2324,4303,30,18,655
0.8294,0.3333,0.8342,0.5549,0.7708,0.5528,0.8564,0.5417,0.8594,4136,16,32,822,2741,37,11,2217,4261,26,22,697
0.8148,0.3333,0.8195,0.5419,0.7917,0.5395,0.8446,0.6042,0.8469,4063,16,32,895,2675,38,10,2283,4199,29,19,759
0.8232,0.3958,0.8273,0.5332,0.7292,0.5313,0.8396,0.625,0.8417,4102,19,29,856,2634,35,13,2324,4173,30,18,785
0.8174,0.375,0.8217,0.5545,0.7292,0.5528,0.8478,0.6667,0.8495,4074,18,30,884,2741,35,13,2217,4212,32,16,746
0.8244,0.2917,0.8296,0.5515,0.75,0.5496,0.843,0.6458,0.8449,4113,14,34,845,2725,36,12,2233,4189,31,17,769
0.819,0.375,0.8233,0.5461,0.7083,0.5446,0.8336,0.5417,0.8364,4082,18,30,876,2700,34,14,2258,4147,26,22,811
0.8252,0.4167,0.8292,0.5471,0.7708,0.545,0.8264,0.625,0.8284,4111,20,28,847,2702,37,11,2256,4107,30,18,851
0.8284,0.25,0.834,0.5423,0.7292,0.5405,0.8484,0.625,0.8505,4135,12,36,823,2680,35,13,2278,4217,30,18,741
0.8162,0.2917,0.8213,0.5473,0.7083,0.5458,0.8306,0.7083,0.8318,4072,14,34,886,2706,34,14,2252,4124,34,14,834
0.8234,0.3125,0.8284,0.5489,0.6875,0.5476,0.8212,0.5417,0.8239,4107,15,33,851,2715,33,15,2243,4085,26,22,873
0.8228,0.3958,0.8269,0.5465,0.8333,0.5438,0.8322,0.5625,0.8348,4100,19,29,858,2696,40,8,2262,4139,27,21,819
0.8232,0.4375,0.8269,0.5298,0.7917,0.5272,0.8158,0.6458,0.8175,4100,21,27,858,2614,38,10,2344,4053,31,17,905
0.8246,0.2917,0.8298,0.5481,0.6875,0.5468,0.8284,0.5833,0.8308,4114,14,34,844,2711,33,15,2247,4119,28,20,839
0.8224,0.25,0.828,0.539,0.75,0.5369,0.837,0.6875,0.8384,4105,12,36,853,2662,36,12,2296,4157,33,15,801
0.817,0.4583,0.8205,0.5404,0.7708,0.5381,0.8262,0.7083,0.8273,4068,22,26,890,2668,37,11,2290,4102,34,14,856
0.8254,0.375,0.8298,0.5471,0.7292,0.5454,0.8538,0.6458,0.8558,4114,18,30,844,2704,35,13,2254,4243,31,17,715
0.8236,0.4375,0.8273,0.5555,0.8542,0.5526,0.8352,0.5417,0.838,4102,21,27,856,2740,41,7,2218,4155,26,22,803
0.8224,0.4583,0.8259,0.5302,0.7917,0.5276,0.853,0.5417,0.856,4095,22,26,863,2616,38,10,2342,4244,26,22,714
0.8236,0.3125,0.8286,0.5455,0.7292,0.5438,0.8456,0.6458,0.8475,4108,15,33,850,2696,35,13,2262,4202,31,17,756
0.825,0.375,0.8294,0.5427,0.7917,0.5403,0.8146,0.6042,0.8167,4112,18,30,846,2679,38,10,2279,4049,29,19,909
0.8328,0.3125,0.8378,0.5392,0.6875,0.5377,0.8512,0.4792,0.8548,4154,15,33,804,2666,33,15,2292,4238,23,25,720
0.8236,0.3958,0.8278,0.5455,0.75,0.5436,0.8771,0.5625,0.8802,4104,19,29,854,2695,36,12,2263,4364,27,21,594
0.8208,0.3958,0.8249,0.5372,0.6875,0.5357,0.8366,0.625,0.8386,4090,19,29,868,2656,33,15,2302,4158,30,18,800
0.8234,0.4375,0.8271,0.5453,0.8542,0.5424,0.8694,0.6667,0.8713,4101,21,27,857,2689,41,7,2269,4320,32,16,638
0.8254,0.5,0.8286,0.5515,0.8333,0.5488,0.8588,0.5208,0.862,4108,24,24,850,2721,40,8,2237,4274,25,23,684
0.8286,0.3542,0.8332,0.5547,0.75,0.5528,0.842,0.5417,0.8449,4131,17,31,827,2741,36,12,2217,4189,26,22,769
0.8184,0.3542,0.8229,0.5322,0.7292,0.5303,0.8444,0.6875,0.8459,4080,17,31,878,2629,35,13,2329,4194,33,15,764
0.8244,0.25,0.83,0.5408,0.6875,0.5393,0.85,0.6875,0.8516,4115,12,36,843,2674,33,15,2284,4222,33,15,736
0.8248,0.3125,0.8298,0.5497,0.75,0.5478,0.8364,0.75,0.8372,4114,15,33,844,2716,36,12,2242,4151,36,12,807
0.8258,0.2917,0.831,0.5463,0.6875,0.545,0.837,0.8333,0.837,4120,14,34,838,2702,33,15,2256,4150,40,8,808
0.8264,0.2708,0.8318,0.5374,0.7292,0.5355,0.8622,0.75,0.8633,4124,13,35,834,2655,35,13,2303,4280,36,12,678
0.8326,0.375,0.837,0.5515,0.7708,0.5494,0.8324,0.6875,0.8338,4150,18,30,808,2724,37,11,2234,4134,33,15,824
0.821,0.25,0.8265,0.5481,0.625,0.5474,0.8296,0.6458,0.8314,4098,12,36,860,2714,30,18,2244,4122,31,17,836
0.8222,0.375,0.8265,0.5427,0.7917,0.5403,0.8718,0.5,0.8754,4098,18,30,860,2679,38,10,2279,4340,24,24,618
0.8156,0.3333,0.8203,0.5501,0.6667,0.549,0.833,0.6667,0.8346,4067,16,32,891,2722,32,16,2236,4138,32,16,820
0.829,0.25,0.8346,0.5531,0.6458,0.5522,0.849,0.5833,0.8516,4138,12,36,820,2738,31,17,2220,4222,28,20,736
0.827,0.5,0.8302,0.5451,0.8333,0.5424,0.8576,0.6458,0.8596,4116,24,24,842,2689,40,8,2269,4262,31,17,696
0.825,0.4792,0.8284,0.5451,0.8125,0.5426,0.8378,0.5833,0.8403,4107,23,25,851,2690,39,9,2268,4166,28,20,792
0.8246,0.3333,0.8294,0.5386,0.7708,0.5363,0.8496,0.7083,0.8509,4112,16,32,846,2659,37,11,2299,4219,34,14,739
0.826,0.3333,0.8308,0.526,0.6458,0.5248,0.8354,0.6875,0.8368,4119,16,32,839,2602,31,17,2356,4149,33,15,809
0.8288,0.4375,0.8326,0.5497,0.8125,0.5472,0.8376,0.6667,0.8392,4128,21,27,830,2713,39,9,2245,4161,32,16,797
0.8132,0.3333,0.8179,0.535,0.75,0.5329,0.847,0.6458,0.8489,4055,16,32,903,2642,36,12,2316,4209,31,17,749
0.828,0.3125,0.833,0.5348,0.6667,0.5335,0.8372,0.6875,0.8386,4130,15,33,828,2645,32,16,2313,4158,33,15,800
0.8178,0.2917,0.8229,0.5497,0.7292,0.548,0.8296,0.5833,0.832,4080,14,34,878,2717,35,13,2241,4125,28,20,833
0.8296,0.3958,0.8338,0.532,0.7708,0.5296,0.7956,0.6667,0.7969,4134,19,29,824,2626,37,11,2332,3951,32,16,1007
0.8212,0.4375,0.8249,0.5394,0.8958,0.5359,0.8328,0.6042,0.835,4090,21,27,868,2657,43,5,2301,4140,29,19,818
0.8282,0.2917,0.8334,0.5429,0.7917,0.5405,0.8622,0.6875,0.8639,4132,14,34,826,2680,38,10,2278,4283,33,15,675
0.8278,0.2292,0.8336,0.5431,0.7083,0.5415,0.81,0.7083,0.811,4133,11,37,825,2685,34,14,2273,4021,34,14,937
0.8266,0.3333,0.8314,0.5453,0.7083,0.5438,0.833,0.625,0.835,4122,16,32,836,2696,34,14,2262,4140,30,18,818
0.8208,0.2917,0.8259,0.5521,0.7292,0.5504,0.8446,0.5833,0.8471,4095,14,34,863,2729,35,13,2229,4200,28,20,758
0.8166,0.2292,0.8223,0.5348,0.7708,0.5325,0.8508,0.7292,0.852,4077,11,37,881,2640,37,11,2318,4224,35,13,734
0.8144,0.3125,0.8193,0.5463,0.75,0.5444,0.8348,0.7083,0.836,4062,15,33,896,2699,36,12,2259,4145,34,14,813
0.8178,0.25,0.8233,0.5406,0.7083,0.5389,0.8668,0.6458,0.8689,4082,12,36,876,2672,34,14,2286,4308,31,17,650
0.8192,0.3125,0.8241,0.5481,0.8125,0.5456,0.8508,0.6042,0.8532,4086,15,33,872,2705,39,9,2253,4230,29,19,728
0.8232,0.3125,0.8282,0.5521,0.7917,0.5498,0.842,0.7083,0.8433,4106,15,33,852,2726,38,10,2232,4181,34,14,777
0.8232,0.2917,0.8284,0.5398,0.7917,0.5373,0.852,0.6875,0.8536,4107,14,34,851,2664,38,10,2294,4232,33,15,726
0.8338,0.2917,0.839,0.5414,0.7083,0.5397,0.8708,0.6042,0.8733,4160,14,34,798,2676,34,14,2282,4330,29,19,628
0.8258,0.4375,0.8296,0.5423,0.7708,0.5401,0.8124,0.6667,0.8138,4113,21,27,845,2678,37,11,2280,4035,32,16,923
0.818,0.2917,0.8231,0.5423,0.8333,0.5395,0.8454,0.6667,0.8471,4081,14,34,877,2675,40,8,2283,4200,32,16,758
0.8294,0.3333,0.8342,0.5439,0.7917,0.5415,0.8324,0.6667,0.834,4136,16,32,822,2685,38,10,2273,4135,32,16,823
0.819,0.3958,0.8231,0.5344,0.7708,0.5321,0.8328,0.5208,0.8358,4081,19,29,877,2638,37,11,2320,4144,25,23,814
0.8248,0.3333,0.8296,0.5497,0.6875,0.5484,0.8536,0.6042,0.856,4113,16,32,845,2719,33,15,2239,4244,29,19,714
0.819,0.2917,0.8241,0.5437,0.7917,0.5413,0.8466,0.6042,0.8489,4086,14,34,872,2684,38,10,2274,4209,29,19,749
0.8172,0.3125,0.8221,0.5308,0.7708,0.5284,0.8676,0.5417,0.8707,4076,15,33,882,2620,37,11,2338,4317,26,22,641
0.8146,0.2917,0.8197,0.5332,0.8125,0.5305,0.8226,0.5208,0.8255,4064,14,34,894,2630,39,9,2328,4093,25,23,865
0.8256,0.3333,0.8304,0.5429,0.7917,0.5405,0.821,0.6042,0.8231,4117,16,32,841,2680,38,10,2278,4081,29,19,877
0.8204,0.4167,0.8243,0.5465,0.875,0.5434,0.8478,0.5,0.8511,4087,20,28,871,2694,42,6,2264,4220,24,24,738
0.8232,0.25,0.8288,0.5388,0.6667,0.5375,0.8208,0.625,0.8227,4109,12,36,849,2665,32,16,2293,4079,30,18,879
0.8236,0.3958,0.8278,0.5421,0.8542,0.5391,0.8102,0.7917,0.8104,4104,19,29,854,2673,41,7,2285,4018,38,10,940
0.818,0.375,0.8223,0.5433,0.8125,0.5407,0.8396,0.625,0.8417,4077,18,30,881,2681,39,9,2277,4173,30,18,785
0.8168,0.3125,0.8217,0.5445,0.7917,0.5422,0.8751,0.625,0.8776,4074,15,33,884,2688,38,10,2270,4351,30,18,607
0.8172,0.3125,0.8221,0.5354,0.6875,0.5339,0.8264,0.6875,0.8278,4076,15,33,882,2647,33,15,2311,4104,33,15,854
0.8254,0.375,0.8298,0.5559,0.8542,0.553,0.8434,0.6042,0.8457,4114,18,30,844,2742,41,7,2216,4193,29,19,765
0.8254,0.3958,0.8296,0.5493,0.7708,0.5472,0.815,0.75,0.8157,4113,19,29,845,2713,37,11,2245,4044,36,12,914
0.8192,0.375,0.8235,0.5376,0.7708,0.5353,0.8292,0.6667,0.8308,4083,18,30,875,2654,37,11,2304,4119,32,16,839
0.8228,0.25,0.8284,0.5455,0.7708,0.5434,0.8468,0.75,0.8477,4107,12,36,851,2694,37,11,2264,4203,36,12,755
0.8364,0.3333,0.8413,0.5619,0.7917,0.5597,0.8318,0.625,0.8338,4171,16,32,787,2775,38,10,2183,4134,30,18,824
0.8144,0.25,0.8199,0.5453,0.7292,0.5436,0.857,0.6875,0.8586,4065,12,36,893,2695,35,13,2263,4257,33,15,701
0.8196,0.3542,0.8241,0.5445,0.8125,0.542,0.8426,0.7083,0.8439,4086,17,31,872,2687,39,9,2271,4184,34,14,774
0.8268,0.3542,0.8314,0.5533,0.8333,0.5506,0.8162,0.6875,0.8175,4122,17,31,836,2730,40,8,2228,4053,33,15,905
0.8198,0.2917,0.8249,0.5364,0.7083,0.5347,0.8114,0.6875,0.8126,4090,14,34,868,2651,34,14,2307,4029,33,15,929
0.825,0.1667,0.8314,0.5451,0.6875,0.5438,0.8368,0.7292,0.8378,4122,8,40,836,2696,33,15,2262,4154,35,13,804
0.8244,0.3125,0.8294,0.5421,0.8542,0.5391,0.8396,0.5625,0.8423,4112,15,33,846,2673,41,7,2285,4176,27,21,782
0.8248,0.4167,0.8288,0.5467,0.7708,0.5446,0.8358,0.5833,0.8382,4109,20,28,849,2700,37,11,2258,4156,28,20,802
0.8242,0.375,0.8286,0.5513,0.7083,0.5498,0.862,0.625,0.8643,4108,18,30,850,2726,34,14,2232,4285,30,18,673
0.8234,0.4375,0.8271,0.5467,0.8958,0.5434,0.8128,0.5625,0.8152,4101,21,27,857,2694,43,5,2264,4042,27,21,916
0.8192,0.3542,0.8237,0.5427,0.75,0.5407,0.8474,0.6667,0.8491,4084,17,31,874,2681,36,12,2277,4210,32,16,748
0.8286,0.3542,0.8332,0.5433,0.7708,0.5411,0.8576,0.6875,0.8592,4131,17,31,827,2683,37,11,2275,4260,33,15,698
0.823,0.2708,0.8284,0.5346,0.7292,0.5327,0.842,0.625,0.8441,4107,13,35,851,2641,35,13,2317,4185,30,18,773
0.8282,0.375,0.8326,0.5563,0.8958,0.553,0.8374,0.5833,0.8399,4128,18,30,830,2742,43,5,2216,4164,28,20,794
0.8286,0.4167,0.8326,0.5477,0.8125,0.5452,0.8402,0.5833,0.8427,4128,20,28,830,2703,39,9,2255,4178,28,20,780
0.8188,0.3542,0.8233,0.5533,0.7708,0.5512,0.8584,0.6458,0.8604,4082,17,31,876,2733,37,11,2225,4266,31,17,692
0.8234,0.3542,0.828,0.5525,0.7083,0.551,0.8304,0.7292,0.8314,4105,17,31,853,2732,34,14,2226,4122,35,13,836
0.8206,0.4792,0.8239,0.5384,0.7917,0.5359,0.7946,0.5625,0.7969,4085,23,25,873,2657,38,10,2301,3951,27,21,1007
0.83,0.5,0.8332,0.5417,0.8542,0.5387,0.8176,0.6667,0.8191,4131,24,24,827,2671,41,7,2287,4061,32,16,897
0.8234,0.3542,0.828,0.5489,0.7083,0.5474,0.8522,0.6667,0.854,4105,17,31,853,2714,34,14,2244,4234,32,16,724
0.8166,0.4375,0.8203,0.5376,0.7083,0.5359,0.814,0.75,0.8146,4067,21,27,891,2657,34,14,2301,4039,36,12,919
0.8266,0.2917,0.8318,0.5547,0.6875,0.5534,0.8789,0.6042,0.8816,4124,14,34,834,2744,33,15,2214,4371,29,19,587
0.8278,0.3125,0.8328,0.5503,0.7292,0.5486,0.7897,0.75,0.79,4129,15,33,829,2720,35,13,2238,3917,36,12,1041
0.8284,0.375,0.8328,0.5406,0.7708,0.5383,0.8154,0.6042,0.8175,4129,18,30,829,2669,37,11,2289,4053,29,19,905
0.8206,0.3542,0.8251,0.5394,0.8333,0.5365,0.8274,0.7083,0.8286,4091,17,31,867,2660,40,8,2298,4108,34,14,850
0.83,0.3542,0.8346,0.5477,0.7917,0.5454,0.8458,0.6458,0.8477,4138,17,31,820,2704,38,10,2254,4203,31,17,755
0.8252,0.3958,0.8294,0.5439,0.7708,0.5418,0.8716,0.6042,0.8741,4112,19,29,846,2686,37,11,2272,4334,29,19,624
0.8192,0.3333,0.8239,0.5423,0.7917,0.5399,0.8636,0.5208,0.8669,4085,16,32,873,2677,38,10,2281,4298,25,23,660
0.8238,0.375,0.8282,0.5421,0.875,0.5389,0.8328,0.75,0.8336,4106,18,30,852,2672,42,6,2286,4133,36,12,825
0.823,0.3333,0.8278,0.5457,0.7292,0.544,0.8556,0.6042,0.858,4104,16,32,854,2697,35,13,2261,4254,29,19,704
0.8232,0.3958,0.8273,0.5505,0.7708,0.5484,0.857,0.625,0.8592,4102,19,29,856,2719,37,11,2239,4260,30,18,698
0.8246,0.25,0.8302,0.5461,0.6875,0.5448,0.8302,0.625,0.8322,4116,12,36,842,2701,33,15,2257,4126,30,18,832
0.8298,0.5,0.833,0.5491,0.7917,0.5468,0.8598,0.625,0.862,4130,24,24,828,2711,38,10,2247,4274,30,18,684
0.822,0.3125,0.8269,0.5435,0.7083,0.542,0.8366,0.7292,0.8376,4100,15,33,858,2687,34,14,2271,4153,35,13,805
0.826,0.375,0.8304,0.5447,0.7917,0.5424,0.8456,0.6042,0.8479,4117,18,30,841,2689,38,10,2269,4204,29,19,754
0.828,0.2917,0.8332,0.5406,0.6875,0.5391,0.8362,0.7083,0.8374,4131,14,34,827,2673,33,15,2285,4152,34,14,806
0.8194,0.2708,0.8247,0.5555,0.7292,0.5539,0.8504,0.7083,0.8518,4089,13,35,869,2746,35,13,2212,4223,34,14,735
0.8254,0.1875,0.8316,0.5406,0.6875,0.5391,0.7911,0.625,0.7927,4123,9,39,835,2673,33,15,2285,3930,30,18,1028
0.8218,0.4375,0.8255,0.5497,0.8333,0.547,0.8402,0.6875,0.8417,4093,21,27,865,2712,40,8,2246,4173,33,15,785
0.8224,0.25,0.828,0.5489,0.75,0.547,0.8458,0.6667,0.8475,4105,12,36,853,2712,36,12,2246,4202,32,16,756
0.8168,0.3333,0.8215,0.5517,0.7292,0.55,0.8436,0.75,0.8445,4073,16,32,885,2727,35,13,2231,4187,36,12,771
0.825,0.3958,0.8292,0.5386,0.8542,0.5355,0.8354,0.6667,0.837,4111,19,29,847,2655,41,7,2303,4150,32,16,808
0.8214,0.3333,0.8261,0.5406,0.75,0.5385,0.8326,0.75,0.8334,4096,16,32,862,2670,36,12,2288,4132,36,12,826
0.8114,0.4375,0.815,0.5324,0.8333,0.5294,0.826,0.6667,0.8276,4041,21,27,917,2625,40,8,2333,4103,32,16,855
0.822,0.3958,0.8261,0.5364,0.7708,0.5341,0.8228,0.7083,0.8239,4096,19,29,862,2648,37,11,2310,4085,34,14,873
0.819,0.3125,0.8239,0.5408,0.75,0.5387,0.8244,0.6458,0.8261,4085,15,33,873,2671,36,12,2287,4096,31,17,862
0.832,0.2708,0.8374,0.5585,0.7708,0.5565,0.863,0.5417,0.8661,4152,13,35,806,2759,37,11,2199,4294,26,22,664
0.82,0.3542,0.8245,0.534,0.7917,0.5315,0.801,0.625,0.8027,4088,17,31,870,2635,38,10,2323,3980,30,18,978
0.8256,0.3125,0.8306,0.5421,0.7708,0.5399,0.852,0.6458,0.854,4118,15,33,840,2677,37,11,2281,4234,31,17,724
0.819,0.3125,0.8239,0.5334,0.7708,0.5311,0.8354,0.75,0.8362,4085,15,33,873,2633,37,11,2325,4146,36,12,812
0.8194,0.2917,0.8245,0.5467,0.8125,0.5442,0.8004,0.625,0.8021,4088,14,34,870,2698,39,9,2260,3977,30,18,981
0.8246,0.2708,0.83,0.5467,0.6458,0.5458,0.8118,0.4375,0.8154,4115,13,35,843,2706,31,17,2252,4043,21,27,915
0.8288,0.3958,0.833,0.5527,0.7917,0.5504,0.8528,0.6875,0.8544,4130,19,29,828,2729,38,10,2229,4236,33,15,722
0.8122,0.2917,0.8173,0.5398,0.7708,0.5375,0.8522,0.625,0.8544,4052,14,34,906,2665,37,11,2293,4236,30,18,722
0.8268,0.4167,0.8308,0.5431,0.7708,0.5409,0.8422,0.5625,0.8449,4119,20,28,839,2682,37,11,2276,4189,27,21,769
0.818,0.2917,0.8231,0.5531,0.6875,0.5518,0.8352,0.6667,0.8368,4081,14,34,877,2736,33,15,2222,4149,32,16,809
0.8216,0.375,0.8259,0.5406,0.7917,0.5381,0.8366,0.6458,0.8384,4095,18,30,863,2668,38,10,2290,4157,31,17,801
0.815,0.375,0.8193,0.5392,0.75,0.5371,0.8406,0.6042,0.8429,4062,18,30,896,2663,36,12,2295,4179,29,19,779
0.8134,0.3542,0.8179,0.5527,0.8125,0.5502,0.8702,0.7708,0.8711,4055,17,31,903,2728,39,9,2230,4319,37,11,639
0.8192,0.3958,0.8233,0.5481,0.75,0.5462,0.8602,0.6875,0.8618,4082,19,29,876,2708,36,12,2250,4273,33,15,685
0.8134,0.3542,0.8179,0.5334,0.75,0.5313,0.8226,0.6875,0.8239,4055,17,31,903,2634,36,12,2324,4085,33,15,873
0.8234,0.375,0.8278,0.5507,0.7708,0.5486,0.8484,0.75,0.8493,4104,18,30,854,2720,37,11,2238,4211,36,12,747
0.8228,0.375,0.8271,0.5429,0.8333,0.5401,0.8568,0.6458,0.8588,4101,18,30,857,2678,40,8,2280,4258,31,17,700
0.82,0.3958,0.8241,0.5501,0.7708,0.548,0.8404,0.6667,0.8421,4086,19,29,872,2717,37,11,2241,4175,32,16,783
0.8232,0.3542,0.8278,0.5376,0.8333,0.5347,0.868,0.6458,0.8701,4104,17,31,854,2651,40,8,2307,4314,31,17,644
