Accuracy_SIFT,Precision_SIFT,Recall_SIFT,F1_SIFT,APS_SIFT,AUC_SIFT,Accuracy_POLYPHEN,Precision_POLYPHEN,Recall_POLYPHEN,F1_POLYPHEN,APS_POLYPHEN,AUC_POLYPHEN,Accuracy_CADD,Precision_CADD,Recall_CADD,F1_CADD,APS_CADD,AUC_CADD,Accuracy_VC10B,Precision_VC10B,Recall_VC10B,F1_VC10B,APS_VC10B,AUC_VC10B,TP_SIFT,TN_SIFT,FP_SIFT,FN_SIFT,TP_POLYPHEN,TN_POLYPHEN,FP_POLYPHEN,FN_POLYPHEN,TP_CADD,TN_CADD,FP_CADD,FN_CADD,TP_VC10B,TN_VC10B,FP_VC10B,FN_VC10B
0.8219,0.0243,0.4583,0.0462,0.016255169620859745,0.6418226381461675,0.5366,0.0139,0.6875,0.0272,0.012475470617911672,0.6113277381659734,0.8472,0.0368,0.6042,0.0694,0.02593406233394081,0.7268209051297285,0.9906,0.5,0.1667,0.25,0.0911810869138709,0.5825410972469797,22,4167,882,26,33,2702,2347,15,29,4289,760,19,8,5041,8,40
0.826,0.0238,0.4375,0.0451,0.01572572401873573,0.6335846207169736,0.5405,0.016,0.7917,0.0314,0.01465532798725816,0.66489651416122,0.8546,0.0435,0.6875,0.0818,0.03283421194052768,0.7718545751633988,0.9904,0.4615,0.125,0.1967,0.06593244895187214,0.5618067934244405,21,4189,860,27,38,2717,2332,10,33,4323,726,15,6,5042,7,42
0.8187,0.0218,0.4167,0.0414,0.014590952979447623,0.6196028916617152,0.5395,0.0156,0.7708,0.0306,0.01417702533761173,0.6540837294513766,0.8417,0.0378,0.6458,0.0714,0.02772120676178125,0.7446833531392355,0.9908,0.5556,0.1042,0.1755,0.06630670546944827,0.5516872152901565,20,4153,896,28,37,2713,2336,11,31,4259,790,17,5,5045,4,43
0.8211,0.0242,0.4583,0.046,0.016206032485205517,0.6414265201029907,0.5329,0.0158,0.7917,0.031,0.014449831020013317,0.6610343632402456,0.8438,0.0383,0.6458,0.0723,0.028052373461028884,0.745772677757972,0.9906,0.5,0.1667,0.25,0.0911810869138709,0.5825410972469797,22,4163,886,26,38,2678,2371,10,31,4270,779,17,8,5041,8,40
0.8144,0.0234,0.4583,0.0445,0.01580521534044213,0.6380595167359873,0.5291,0.0153,0.7708,0.03,0.013914452652345002,0.6488351653792831,0.8472,0.0403,0.6667,0.076,0.02997348298357771,0.7577738165973459,0.9896,0.3684,0.1458,0.2089,0.06177201759548961,0.571728312537136,22,4129,920,26,37,2660,2389,11,32,4286,763,16,7,5037,12,41
0.8234,0.0213,0.3958,0.0404,0.014139995877724945,0.6116619627649039,0.5423,0.0165,0.8125,0.0323,0.015175604902637457,0.6761054169142404,0.8483,0.0382,0.625,0.072,0.027416839429713243,0.7377327193503664,0.9914,0.7,0.1458,0.2413,0.11012728075338434,0.572619578134284,19,4178,871,29,39,2725,2324,9,30,4294,755,18,7,5046,3,41
0.8197,0.0251,0.4792,0.0477,0.016923202948941035,0.6510509506833037,0.5374,0.0175,0.875,0.0343,0.01652804023006309,0.7045825906120023,0.8421,0.0423,0.7292,0.08,0.033410052360268824,0.7861519607843137,0.9918,0.75,0.1875,0.3,0.14827655974102413,0.5934529114676174,23,4155,894,25,42,2697,2352,6,35,4257,792,13,9,5046,3,39
0.8222,0.0286,0.5417,0.0543,0.01979245494548614,0.6832912457912457,0.5429,0.0169,0.8333,0.0331,0.015681884896180897,0.6867201426024955,0.843,0.0403,0.6875,0.0761,0.030678237666051218,0.7660118340265399,0.9896,0.3684,0.1458,0.2089,0.06177201759548961,0.571728312537136,26,4165,884,22,40,2727,2322,8,33,4264,785,15,7,5037,12,41
0.8234,0.0298,0.5625,0.0566,0.020883315662894808,0.6942030600118835,0.5442,0.0162,0.7917,0.0318,0.014757911739810416,0.6667780748663101,0.8497,0.0409,0.6667,0.0771,0.030419578840569676,0.7590612002376708,0.9892,0.2667,0.0833,0.1269,0.030854751160813546,0.5405773420479302,27,4170,879,21,38,2736,2313,10,32,4299,750,16,4,5038,11,44
0.8205,0.0262,0.5,0.0498,0.017823406246683198,0.6617647058823529,0.546,0.0154,0.75,0.0302,0.013902657981774615,0.6470340661517132,0.8532,0.0395,0.625,0.0743,0.028202541742820855,0.7402084571202218,0.9904,0.4545,0.1042,0.1695,0.055784819947562736,0.5514891562685681,24,4158,891,24,36,2747,2302,12,30,4319,730,18,5,5043,6,43
0.8232,0.0235,0.4375,0.0446,0.01556259679535448,0.6321982075658547,0.5364,0.0155,0.7708,0.0304,0.014096530448684388,0.6524992572786691,0.8464,0.0401,0.6667,0.0756,0.029839143151030215,0.7573776985541691,0.9904,0.4545,0.1042,0.1695,0.055784819947562736,0.5514891562685681,21,4175,874,27,37,2697,2352,11,32,4282,767,16,5,5043,6,43
0.8215,0.0305,0.5833,0.058,0.02171617889629638,0.7035304020598139,0.5413,0.0169,0.8333,0.0331,0.01563424832510892,0.6859279065161419,0.8509,0.0412,0.6667,0.0776,0.030630510366922933,0.759655377302436,0.99,0.3636,0.0833,0.1355,0.038935559241621634,0.5409734600911071,28,4159,890,20,40,2719,2330,8,32,4305,744,16,4,5042,7,44
0.8224,0.0255,0.4792,0.0484,0.01710953406461708,0.6524373638344227,0.546,0.0158,0.7708,0.031,0.014346522548038147,0.6573517033075857,0.8458,0.0329,0.5417,0.062,0.022143268688704948,0.6951747870865518,0.9906,0.5,0.1875,0.2727,0.10140155974102413,0.592858734402852,23,4169,880,25,37,2746,2303,11,26,4285,764,22,9,5040,9,39
0.8203,0.0199,0.375,0.0378,0.013352629344695213,0.5997598534363241,0.5384,0.0147,0.7292,0.0288,0.013296133948762428,0.6328542780748663,0.8454,0.0363,0.6042,0.0685,0.025683614446160522,0.7259296395325806,0.9898,0.3571,0.1042,0.1613,0.04563871605145884,0.5511920677361853,18,4163,886,30,35,2709,2340,13,29,4280,769,19,5,5040,9,43
0.8132,0.0272,0.5417,0.0518,0.019047784692447688,0.6787358882947118,0.5427,0.0169,0.8333,0.0331,0.015675912685355644,0.6866211130917013,0.8446,0.0407,0.6875,0.0769,0.030952166851960852,0.7668040701128936,0.9906,0.5,0.125,0.2,0.07074014125956445,0.5619058229352347,26,4119,930,22,40,2726,2323,8,33,4272,777,15,6,5043,6,42
0.8187,0.026,0.5,0.0494,0.01769566513533553,0.660873440285205,0.5372,0.0155,0.7708,0.0304,0.014116552919483612,0.6528953753218459,0.8509,0.0412,0.6667,0.0776,0.030630510366922933,0.759655377302436,0.99,0.3846,0.1042,0.164,0.048500437663180455,0.5512910972469796,24,4149,900,24,37,2701,2348,11,32,4305,744,16,5,5041,8,43
0.8195,0.024,0.4583,0.0456,0.016109045649765723,0.6406342840166369,0.545,0.017,0.8333,0.0333,0.015747914532923055,0.687809467221232,0.8487,0.0453,0.75,0.0854,0.03631659022510467,0.7998366013071896,0.9908,0.5385,0.1458,0.2295,0.08656958844569203,0.5723224896019014,22,4155,894,26,40,2738,2311,8,36,4290,759,12,7,5043,6,41
0.8191,0.0208,0.3958,0.0395,0.013936149123667516,0.6094833135274311,0.5395,0.0148,0.7292,0.029,0.013323349518289878,0.6334484551396315,0.8472,0.0379,0.625,0.0715,0.027235661045502336,0.737138542285601,0.9896,0.3684,0.1458,0.2089,0.06177201759548961,0.571728312537136,19,4156,893,29,35,2715,2334,13,30,4288,761,18,7,5037,12,41
0.8152,0.0204,0.3958,0.0388,0.01375918500826456,0.6075027233115469,0.538,0.0159,0.7917,0.0312,0.014586081631950729,0.6636091305208951,0.8481,0.0428,0.7083,0.0807,0.03307836782539638,0.7789042384630621,0.9894,0.35,0.1458,0.2058,0.059085614086717676,0.5716292830263418,19,4136,913,29,38,2704,2345,10,34,4289,760,14,7,5036,13,41
0.8221,0.0275,0.5208,0.0522,0.018836807410385927,0.6728745791245792,0.5433,0.0169,0.8333,0.0331,0.01569384450141825,0.686918201624084,0.8521,0.0451,0.7292,0.0849,0.035438191734980556,0.7912024658348187,0.9908,0.5455,0.125,0.2034,0.07642195944138262,0.5620048524460289,25,4165,884,23,40,2729,2320,8,35,4308,741,13,6,5044,5,42
0.824,0.0246,0.4583,0.0467,0.016392566516412504,0.6429119627649039,0.547,0.0154,0.75,0.0302,0.013927407942999678,0.6475292137056843,0.8544,0.041,0.6458,0.0771,0.02981787904597891,0.7511202713408597,0.99,0.4286,0.1875,0.2609,0.08800870259816698,0.5925616458704694,22,4178,871,26,36,2752,2297,12,31,4324,725,17,9,5037,12,39
0.8168,0.0257,0.5,0.0489,0.017556617887080572,0.6598831451772628,0.5333,0.0154,0.7708,0.0302,0.014017106593622191,0.6509147851059617,0.8474,0.0403,0.6667,0.076,0.03000727943389429,0.7578728461081402,0.9898,0.3889,0.1458,0.2121,0.06475691038301397,0.5718273420479302,24,4139,910,24,37,2681,2368,11,32,4287,762,16,7,5038,11,41
0.8168,0.0226,0.4375,0.043,0.015197556942724929,0.6289302337096454,0.5448,0.0162,0.7917,0.0318,0.014774260939143476,0.6670751633986928,0.8403,0.0397,0.6875,0.0751,0.030211537400393895,0.7646254208754208,0.991,0.5714,0.1667,0.2581,0.10308584881863281,0.5827391562685681,21,4142,907,27,38,2739,2310,10,33,4250,799,15,8,5043,6,40
0.8175,0.0186,0.3542,0.0353,0.01265497117921065,0.5880558031293326,0.5484,0.0151,0.7292,0.0296,0.013531945616485956,0.6379047831253714,0.847,0.0355,0.5833,0.0669,0.02465145716251921,0.7164042384630621,0.9906,0.5,0.125,0.2,0.07074014125956445,0.5619058229352347,17,4150,899,31,35,2760,2289,13,28,4289,760,20,6,5043,6,42
0.8203,0.022,0.4167,0.0418,0.014671107388901997,0.6203951277480688,0.5417,0.0165,0.8125,0.0323,0.015158601698478097,0.6758083283818578,0.8425,0.0413,0.7083,0.078,0.0320095732104583,0.7760323826500297,0.9906,0.5,0.125,0.2,0.07074014125956445,0.5619058229352347,20,4161,888,28,39,2722,2327,9,34,4260,789,14,6,5043,6,42
0.8207,0.0242,0.4583,0.046,0.016181625907935503,0.6412284610814022,0.5411,0.0169,0.8333,0.0331,0.01562831635648429,0.6858288770053476,0.845,0.0431,0.7292,0.0814,0.03398011761482414,0.7876374034462269,0.9908,0.5385,0.1458,0.2295,0.08656958844569203,0.5723224896019014,22,4161,888,26,40,2718,2331,8,35,4272,777,13,7,5043,6,41
0.8291,0.0254,0.4583,0.0481,0.016731182080329046,0.6454867300455537,0.5352,0.0146,0.7292,0.0286,0.013224226870317678,0.6312698059021588,0.8474,0.0368,0.6042,0.0694,0.025962243018437237,0.7269199346405228,0.9908,0.5294,0.1875,0.2769,0.10691626562337708,0.5929577639136463,22,4204,845,26,35,2693,2356,13,29,4290,759,19,9,5041,8,39
0.8252,0.0194,0.3542,0.0368,0.012947269382195217,0.591917954050307,0.5488,0.0159,0.7708,0.0312,0.014419883452761906,0.6587381164587047,0.8491,0.0396,0.6458,0.0746,0.028904686502039242,0.7484464745494158,0.9906,0.5,0.1458,0.2258,0.08096061408671767,0.5722234600911071,17,4189,860,31,37,2760,2289,11,31,4297,752,17,7,5042,7,41
0.8205,0.0262,0.5,0.0498,0.017823406246683198,0.6617647058823529,0.5354,0.0163,0.8125,0.032,0.014979881336271497,0.6726393840364429,0.8432,0.0459,0.7917,0.0868,0.03833839949952778,0.8176990493166962,0.9914,0.7,0.1458,0.2413,0.11012728075338434,0.572619578134284,24,4158,891,24,39,2690,2359,9,38,4260,789,10,7,5046,3,41
0.8203,0.022,0.4167,0.0418,0.014671107388901997,0.6203951277480688,0.5409,0.0144,0.7083,0.0282,0.012951516013075155,0.6238240245593187,0.8452,0.0375,0.625,0.0708,0.02693972881161644,0.7361482471776589,0.9912,0.6154,0.1667,0.2623,0.11041185614464014,0.5828381857793623,20,4161,888,28,34,2723,2326,14,30,4278,771,18,8,5044,5,40
0.8146,0.0234,0.4583,0.0445,0.015816590659797174,0.6381585462467815,0.5421,0.0169,0.8333,0.0331,0.01565802634304468,0.6863240245593187,0.8458,0.041,0.6875,0.0774,0.031161191174791145,0.7673982471776589,0.9918,0.75,0.1875,0.3,0.14827655974102413,0.5934529114676174,22,4130,919,26,40,2723,2326,8,33,4278,771,15,9,5046,3,39
0.8197,0.0209,0.3958,0.0397,0.013963365386960512,0.6097804020598137,0.5482,0.0163,0.7917,0.0319,0.0148677013008973,0.6687586650821944,0.8432,0.0358,0.6042,0.0676,0.025385078912848462,0.7248403149138443,0.9914,0.6667,0.1667,0.2667,0.11895886469164868,0.5829372152901565,19,4159,890,29,38,2756,2293,10,29,4269,780,19,8,5045,4,40
0.827,0.0251,0.4583,0.0476,0.01658547414777463,0.6443974054268172,0.5415,0.0157,0.7708,0.0308,0.014227888194585765,0.6550740245593187,0.8444,0.0384,0.6458,0.0725,0.02814425851005974,0.7460697662903546,0.9914,0.7,0.1458,0.2413,0.11012728075338434,0.572619578134284,22,4193,856,26,37,2723,2326,11,31,4273,776,17,7,5046,3,41
0.8203,0.0231,0.4375,0.0439,0.015393387513016707,0.6307127649039413,0.5427,0.0161,0.7917,0.0316,0.014714517171452043,0.6659858387799563,0.8466,0.0413,0.6875,0.0779,0.03130228259270159,0.7677943652208358,0.9916,0.7273,0.1667,0.2712,0.1290598747926588,0.5830362448009507,21,4160,889,27,38,2728,2321,10,33,4282,767,15,8,5046,3,40
0.8162,0.0174,0.3333,0.0331,0.012069009958168748,0.5770449593979006,0.5374,0.0135,0.6667,0.0265,0.012125341252490231,0.6014062190532778,0.8505,0.0352,0.5625,0.0663,0.023895461254782223,0.7078691325014854,0.9912,0.6,0.1875,0.2857,0.12015155974102412,0.5931558229352347,16,4144,905,32,32,2707,2342,16,27,4308,741,21,9,5043,6,39
0.8224,0.0223,0.4167,0.0423,0.014783654187907329,0.6214844523668054,0.5415,0.0157,0.7708,0.0308,0.014227888194585765,0.6550740245593187,0.855,0.0412,0.6458,0.0775,0.029923387347868355,0.7514173598732423,0.9898,0.3333,0.0833,0.1333,0.036410306716369106,0.5408744305803128,20,4172,877,28,37,2723,2326,11,31,4327,722,17,4,5041,8,44
0.8132,0.0202,0.3958,0.0384,0.01367352085048988,0.6065124282036046,0.5317,0.0141,0.7083,0.0276,0.01275225315216336,0.6191696375519905,0.843,0.0335,0.5625,0.0632,0.022963122738963365,0.7041060110913053,0.99,0.4211,0.1667,0.2388,0.0780231921770288,0.5822440087145969,19,4126,923,29,34,2676,2373,14,27,4270,779,21,8,5038,11,40
0.8256,0.0259,0.4792,0.0491,0.017329686273442897,0.6540218360071302,0.5429,0.0157,0.7708,0.0308,0.014263749099390332,0.6557672311348782,0.8487,0.0407,0.6667,0.0767,0.030246259416120153,0.7585660526836997,0.9896,0.3077,0.0833,0.1311,0.03427355457961696,0.5407754010695186,23,4185,864,25,37,2730,2319,11,32,4294,755,16,4,5040,9,44
0.8185,0.0165,0.3125,0.0313,0.011642533418386716,0.5679156763715587,0.5399,0.0144,0.7083,0.0282,0.01292994137827624,0.6233288770053477,0.8472,0.0356,0.5833,0.0671,0.024677794621696145,0.7165032679738562,0.9908,0.5333,0.1667,0.254,0.09673664246942645,0.5826401267577739,15,4157,892,33,34,2718,2331,14,28,4290,759,20,8,5042,7,40
0.8195,0.0209,0.3958,0.0397,0.013954273360541752,0.6096813725490196,0.536,0.0138,0.6875,0.0271,0.012463469909109478,0.6110306496335908,0.8472,0.0344,0.5625,0.0648,0.02346720438774401,0.7061856308179838,0.9902,0.4375,0.1458,0.2187,0.07184603075338435,0.5720254010695187,19,4158,891,29,33,2699,2350,15,27,4291,758,21,7,5040,9,41
0.8162,0.0246,0.4792,0.0468,0.01669183351011762,0.6492684194890078,0.5387,0.0164,0.8125,0.0322,0.015074228385944348,0.6743228857199446,0.8446,0.0396,0.6667,0.0748,0.029541741696241432,0.7564864329570211,0.9898,0.3889,0.1458,0.2121,0.06475691038301397,0.5718273420479302,23,4137,912,25,39,2707,2342,9,32,4273,776,16,7,5038,11,41
0.8154,0.0214,0.4167,0.0407,0.014425188849713205,0.6179193899782135,0.5346,0.0158,0.7917,0.031,0.014496660617356615,0.6619256288373935,0.8521,0.0439,0.7083,0.0827,0.03386213149651287,0.7808848286789463,0.9908,0.5455,0.125,0.2034,0.07642195944138262,0.5620048524460289,20,4136,913,28,38,2687,2362,10,34,4309,740,14,6,5044,5,42
0.8246,0.0193,0.3542,0.0366,0.012923865085522677,0.5916208655179244,0.5503,0.0151,0.7292,0.0296,0.013579402080197325,0.6388950782333135,0.8493,0.0385,0.625,0.0725,0.027569950649703447,0.7382278669043375,0.9914,0.7,0.1458,0.2413,0.11012728075338434,0.572619578134284,17,4186,863,31,35,2770,2279,13,30,4299,750,18,7,5046,3,41
0.8156,0.0235,0.4583,0.0447,0.01587383185014144,0.6386536938007525,0.5384,0.0168,0.8333,0.0329,0.015545791107442246,0.6844424638542286,0.8387,0.0393,0.6875,0.0743,0.029951836164130163,0.7638331847890671,0.991,0.6,0.125,0.2069,0.08324014125956444,0.5621038819568231,22,4135,914,26,40,2704,2345,8,33,4242,807,15,6,5045,4,42
0.8162,0.0205,0.3958,0.039,0.013802710162862051,0.6079978708655179,0.5374,0.0155,0.7708,0.0304,0.014121569035542687,0.6529944048326402,0.8468,0.039,0.6458,0.0736,0.028518733426864736,0.7472581204198852,0.9906,0.5,0.1458,0.2258,0.08096061408671767,0.5722234600911071,19,4141,908,29,37,2702,2347,11,31,4285,764,17,7,5042,7,41
0.8205,0.0156,0.2917,0.0296,0.011232974156119877,0.5585883343236285,0.5358,0.013,0.6458,0.0255,0.011747410117666845,0.5902963458110516,0.8415,0.0309,0.5208,0.0583,0.02058756118946754,0.6826785006932067,0.9914,0.6429,0.1875,0.2903,0.12818727402673843,0.5932548524460289,14,4168,881,34,31,2700,2349,17,25,4264,785,23,9,5044,5,39
0.816,0.0256,0.5,0.0487,0.017501829120603992,0.6594870271340859,0.5384,0.016,0.7917,0.0314,0.014596685700188291,0.6638071895424836,0.8458,0.041,0.6875,0.0774,0.031161191174791145,0.7673982471776589,0.989,0.25,0.0833,0.125,0.02946586227192466,0.540478312537136,24,4135,914,24,38,2706,2343,10,33,4278,771,15,4,5037,12,44
0.8166,0.0247,0.4792,0.047,0.016717100364399037,0.6494664785105962,0.5401,0.016,0.7917,0.0314,0.01464462529788875,0.6646984551396315,0.8462,0.0377,0.625,0.0711,0.027086765493151452,0.73664339473163,0.9906,0.5,0.1458,0.2258,0.08096061408671767,0.5722234600911071,23,4139,910,25,38,2715,2334,10,30,4283,766,18,7,5042,7,41
0.8228,0.0213,0.3958,0.0404,0.014111607161492576,0.6113648742325214,0.5393,0.0156,0.7708,0.0306,0.014171962619371224,0.6539846999405824,0.8478,0.0392,0.6458,0.0739,0.02867812227594788,0.7477532679738562,0.9908,0.5333,0.1667,0.254,0.09673664246942645,0.5826401267577739,19,4175,874,29,37,2712,2337,11,31,4290,759,17,8,5042,7,40
0.8207,0.0231,0.4375,0.0439,0.01541562573734744,0.6309108239255298,0.5401,0.0156,0.7708,0.0306,0.014192239126349662,0.6543808179837592,0.8497,0.0433,0.7083,0.0816,0.03338708695081326,0.7796964745494158,0.99,0.4,0.125,0.1905,0.05824014125956445,0.5616087344028521,21,4162,887,27,37,2716,2333,11,34,4297,752,14,6,5040,9,42
0.8203,0.0231,0.4375,0.0439,0.015393387513016707,0.6307127649039413,0.5476,0.015,0.7292,0.0294,0.013513077187443323,0.6375086650821944,0.8519,0.0415,0.6667,0.0781,0.030808794471557873,0.7601505248564071,0.9902,0.4286,0.125,0.1936,0.06181156983099302,0.5617077639136462,21,4160,889,27,35,2756,2293,13,32,4310,739,16,6,5041,8,42
0.8199,0.0241,0.4583,0.0458,0.01613313318985854,0.6408323430382253,0.5454,0.017,0.8333,0.0333,0.015759986362481857,0.6880075262428205,0.8491,0.0442,0.7292,0.0833,0.03481453171308474,0.7897170231729055,0.9908,0.5333,0.1667,0.254,0.09673664246942645,0.5826401267577739,22,4157,892,26,40,2740,2309,8,35,4293,756,13,8,5042,7,40
0.8226,0.0213,0.3958,0.0404,0.014102186595703312,0.6112658447217271,0.5427,0.0153,0.75,0.03,0.013819294227027514,0.6453505644682116,0.8442,0.0395,0.6667,0.0746,0.02947654999188581,0.7562883739354327,0.9912,0.6364,0.1458,0.2372,0.10084697772308131,0.5725205486234898,19,4174,875,29,36,2730,2319,12,32,4271,778,16,7,5045,4,41
0.8219,0.0264,0.5,0.0502,0.017924511179159545,0.6624579124579125,0.5425,0.0165,0.8125,0.0323,0.015181282235553215,0.6762044464250346,0.856,0.0475,0.75,0.0893,0.037974378844609816,0.8035006932065757,0.9908,0.5714,0.0833,0.1454,0.056251576557638946,0.541369578134284,24,4165,884,24,39,2726,2323,9,36,4327,722,12,4,5046,3,44
0.8244,0.0268,0.5,0.0509,0.01811647337737282,0.6637452960982373,0.5335,0.0162,0.8125,0.0318,0.014925005352963145,0.6716490889285007,0.8403,0.0397,0.6875,0.0751,0.030211537400393895,0.7646254208754208,0.9906,0.5,0.125,0.2,0.07074014125956445,0.5619058229352347,24,4178,871,24,39,2680,2369,9,33,4250,799,15,6,5043,6,42
0.8256,0.0216,0.3958,0.041,0.014245745729659174,0.6127512873836403,0.5399,0.0156,0.7708,0.0306,0.01418716358569521,0.654281788472965,0.8527,0.0405,0.6458,0.0762,0.029506319236870082,0.7502290057437118,0.9904,0.4667,0.1458,0.2222,0.07609950297560657,0.5721244305803129,19,4189,860,29,37,2715,2334,11,31,4315,734,17,7,5041,8,41
0.8179,0.0259,0.5,0.0492,0.01763968663108116,0.6604773222420282,0.5421,0.0169,0.8333,0.0331,0.01565802634304468,0.6863240245593187,0.847,0.0402,0.6667,0.0758,0.02993977144896545,0.7576747870865518,0.9916,0.7778,0.1458,0.2456,0.12146987334597693,0.5727186076450782,24,4145,904,24,40,2723,2326,8,32,4285,764,16,7,5047,2,41
0.8183,0.0239,0.4583,0.0454,0.016037410037038503,0.6400401069518716,0.527,0.0164,0.8333,0.0322,0.015213976967983621,0.678698752228164,0.8417,0.0444,0.7708,0.084,0.03639682771283911,0.8065891760744703,0.9898,0.4,0.1667,0.2353,0.07451442024720424,0.5821449792038027,22,4149,900,26,40,2646,2403,8,37,4253,796,11,8,5037,12,40
0.8179,0.0238,0.4583,0.0453,0.016013738240047835,0.6398420479302832,0.5321,0.0153,0.7708,0.03,0.013987594421845398,0.6503206080411963,0.8415,0.04,0.6875,0.0756,0.03040961461449336,0.7652195979401861,0.9896,0.3333,0.1042,0.1588,0.04315855732130011,0.5510930382253911,22,4147,902,26,37,2675,2374,11,33,4256,793,15,5,5039,10,43
0.815,0.0193,0.375,0.0367,0.013136083713867194,0.5970860566448801,0.5284,0.014,0.7083,0.0275,0.012682082290041835,0.6174861358684889,0.8452,0.0304,0.5,0.0573,0.01991777762360771,0.6742424242424242,0.9888,0.32,0.1667,0.2192,0.061181086913870905,0.5816498316498316,18,4136,913,30,34,2659,2390,14,24,4284,765,24,8,5032,17,40
0.8144,0.0223,0.4375,0.0424,0.015071169837075626,0.6277418795801148,0.5466,0.0167,0.8125,0.0327,0.015301626657286908,0.6782840661517132,0.8479,0.0405,0.6667,0.0764,0.03010918149964023,0.7581699346405228,0.9912,0.6364,0.1458,0.2372,0.10084697772308131,0.5725205486234898,21,4130,919,27,39,2747,2302,9,32,4290,759,16,7,5045,4,41
0.8209,0.0294,0.5625,0.0559,0.020646185972546097,0.6929156763715587,0.5362,0.0159,0.7917,0.0312,0.014538582765257022,0.6627178649237472,0.844,0.0372,0.625,0.0702,0.026765689854736333,0.7355540701128936,0.9896,0.2727,0.0625,0.1017,0.02587417732355931,0.5304577639136463,27,4157,892,21,38,2695,2354,10,30,4272,777,18,3,5041,8,45
0.8209,0.0252,0.4792,0.0479,0.01700235787953009,0.6516451277480689,0.5438,0.0153,0.75,0.03,0.01384857894772449,0.6459447415329769,0.8454,0.0375,0.625,0.0708,0.026968989111241907,0.7362472766884531,0.9896,0.3913,0.1875,0.2535,0.08102112495841544,0.5923635868488809,23,4161,888,25,36,2736,2313,12,30,4279,770,18,9,5035,14,39
0.8256,0.0238,0.4375,0.0451,0.015702103429037266,0.6333865616953851,0.5295,0.0141,0.7083,0.0276,0.0127067358099844,0.6180803129332542,0.8464,0.0354,0.5833,0.0667,0.024572844341891203,0.7161071499306795,0.9878,0.1111,0.0417,0.0606,0.013654546247247837,0.5192488611606259,21,4187,862,27,34,2665,2384,14,28,4286,763,20,2,5033,16,46
0.8201,0.0231,0.4375,0.0439,0.015382305017027514,0.6306137353931471,0.5372,0.0151,0.75,0.0296,0.013684582054018594,0.6425777381659734,0.8446,0.0373,0.625,0.0704,0.026852384633629964,0.7358511586452763,0.9902,0.4167,0.1042,0.1667,0.05183911287685567,0.5513901267577739,21,4159,890,27,36,2702,2347,12,30,4275,774,18,5,5042,7,43
0.8189,0.0198,0.375,0.0376,0.013295255361034352,0.5990666468607645,0.5472,0.0171,0.8333,0.0335,0.015814564961121762,0.6888987918399683,0.8485,0.0429,0.7083,0.0809,0.03315496291143731,0.7791022974846504,0.9908,0.5294,0.1875,0.2769,0.10691626562337708,0.5929577639136463,18,4156,893,30,40,2749,2300,8,34,4291,758,14,9,5041,8,39
